DateKey,FullDateAlternateKey,week,month,month number,Quarter,year,fiscal Quarter,fiscal year
20200328,2020-03-28,Saturday,Mar,3,1,2020,3,2019
20200329,2020-03-29,Sunday,Mar,3,1,2020,3,2019
20200330,2020-03-30,Monday,Mar,3,1,2020,3,2019
20200331,2020-03-31,Tuesday,Mar,3,1,2020,3,2019
20200401,2020-04-01,Wednesday,Apr,4,2,2020,4,2019
20200402,2020-04-02,Thursday,Apr,4,2,2020,4,2019
20200403,2020-04-03,Friday,Apr,4,2,2020,4,2019
20200404,2020-04-04,Saturday,Apr,4,2,2020,4,2019
20200405,2020-04-05,Sunday,Apr,4,2,2020,4,2019
20200406,2020-04-06,Monday,Apr,4,2,2020,4,2019
20200407,2020-04-07,Tuesday,Apr,4,2,2020,4,2019
20200408,2020-04-08,Wednesday,Apr,4,2,2020,4,2019
20200409,2020-04-09,Thursday,Apr,4,2,2020,4,2019
20200410,2020-04-10,Friday,Apr,4,2,2020,4,2019
20200411,2020-04-11,Saturday,Apr,4,2,2020,4,2019
20200412,2020-04-12,Sunday,Apr,4,2,2020,4,2019
20200413,2020-04-13,Monday,Apr,4,2,2020,4,2019
20200414,2020-04-14,Tuesday,Apr,4,2,2020,4,2019
20200415,2020-04-15,Wednesday,Apr,4,2,2020,4,2019
20200416,2020-04-16,Thursday,Apr,4,2,2020,4,2019
20200417,2020-04-17,Friday,Apr,4,2,2020,4,2019
20200418,2020-04-18,Saturday,Apr,4,2,2020,4,2019
20200419,2020-04-19,Sunday,Apr,4,2,2020,4,2019
20200420,2020-04-20,Monday,Apr,4,2,2020,4,2019
20200421,2020-04-21,Tuesday,Apr,4,2,2020,4,2019
20200422,2020-04-22,Wednesday,Apr,4,2,2020,4,2019
20200423,2020-04-23,Thursday,Apr,4,2,2020,4,2019
20200424,2020-04-24,Friday,Apr,4,2,2020,4,2019
20200425,2020-04-25,Saturday,Apr,4,2,2020,4,2019
20200426,2020-04-26,Sunday,Apr,4,2,2020,4,2019
20200427,2020-04-27,Monday,Apr,4,2,2020,4,2019
20200428,2020-04-28,Tuesday,Apr,4,2,2020,4,2019
20200429,2020-04-29,Wednesday,Apr,4,2,2020,4,2019
20200430,2020-04-30,Thursday,Apr,4,2,2020,4,2019
20200501,2020-05-01,Friday,May,5,2,2020,4,2019
20200502,2020-05-02,Saturday,May,5,2,2020,4,2019
20200503,2020-05-03,Sunday,May,5,2,2020,4,2019
20200504,2020-05-04,Monday,May,5,2,2020,4,2019
20200505,2020-05-05,Tuesday,May,5,2,2020,4,2019
20200506,2020-05-06,Wednesday,May,5,2,2020,4,2019
20200507,2020-05-07,Thursday,May,5,2,2020,4,2019
20200508,2020-05-08,Friday,May,5,2,2020,4,2019
20200509,2020-05-09,Saturday,May,5,2,2020,4,2019
20200510,2020-05-10,Sunday,May,5,2,2020,4,2019
20200511,2020-05-11,Monday,May,5,2,2020,4,2019
20200512,2020-05-12,Tuesday,May,5,2,2020,4,2019
20200513,2020-05-13,Wednesday,May,5,2,2020,4,2019
20200514,2020-05-14,Thursday,May,5,2,2020,4,2019
20200515,2020-05-15,Friday,May,5,2,2020,4,2019
20200516,2020-05-16,Saturday,May,5,2,2020,4,2019
20200517,2020-05-17,Sunday,May,5,2,2020,4,2019
20200518,2020-05-18,Monday,May,5,2,2020,4,2019
20200519,2020-05-19,Tuesday,May,5,2,2020,4,2019
20200520,2020-05-20,Wednesday,May,5,2,2020,4,2019
20200521,2020-05-21,Thursday,May,5,2,2020,4,2019
20200522,2020-05-22,Friday,May,5,2,2020,4,2019
20200523,2020-05-23,Saturday,May,5,2,2020,4,2019
20200524,2020-05-24,Sunday,May,5,2,2020,4,2019
20200525,2020-05-25,Monday,May,5,2,2020,4,2019
20200526,2020-05-26,Tuesday,May,5,2,2020,4,2019
20200527,2020-05-27,Wednesday,May,5,2,2020,4,2019
20200528,2020-05-28,Thursday,May,5,2,2020,4,2019
20200529,2020-05-29,Friday,May,5,2,2020,4,2019
20200530,2020-05-30,Saturday,May,5,2,2020,4,2019
20200531,2020-05-31,Sunday,May,5,2,2020,4,2019
20200601,2020-06-01,Monday,Jun,6,2,2020,4,2019
20200602,2020-06-02,Tuesday,Jun,6,2,2020,4,2019
20200603,2020-06-03,Wednesday,Jun,6,2,2020,4,2019
20200604,2020-06-04,Thursday,Jun,6,2,2020,4,2019
20200605,2020-06-05,Friday,Jun,6,2,2020,4,2019
20200606,2020-06-06,Saturday,Jun,6,2,2020,4,2019
20200607,2020-06-07,Sunday,Jun,6,2,2020,4,2019
20200608,2020-06-08,Monday,Jun,6,2,2020,4,2019
20200609,2020-06-09,Tuesday,Jun,6,2,2020,4,2019
20200610,2020-06-10,Wednesday,Jun,6,2,2020,4,2019
20200611,2020-06-11,Thursday,Jun,6,2,2020,4,2019
20200612,2020-06-12,Friday,Jun,6,2,2020,4,2019
20200613,2020-06-13,Saturday,Jun,6,2,2020,4,2019
20200614,2020-06-14,Sunday,Jun,6,2,2020,4,2019
20200615,2020-06-15,Monday,Jun,6,2,2020,4,2019
20200616,2020-06-16,Tuesday,Jun,6,2,2020,4,2019
20200617,2020-06-17,Wednesday,Jun,6,2,2020,4,2019
20200618,2020-06-18,Thursday,Jun,6,2,2020,4,2019
20200619,2020-06-19,Friday,Jun,6,2,2020,4,2019
20200620,2020-06-20,Saturday,Jun,6,2,2020,4,2019
20200621,2020-06-21,Sunday,Jun,6,2,2020,4,2019
20200622,2020-06-22,Monday,Jun,6,2,2020,4,2019
20200623,2020-06-23,Tuesday,Jun,6,2,2020,4,2019
20200624,2020-06-24,Wednesday,Jun,6,2,2020,4,2019
20200625,2020-06-25,Thursday,Jun,6,2,2020,4,2019
20200626,2020-06-26,Friday,Jun,6,2,2020,4,2019
20200627,2020-06-27,Saturday,Jun,6,2,2020,4,2019
20200628,2020-06-28,Sunday,Jun,6,2,2020,4,2019
20200629,2020-06-29,Monday,Jun,6,2,2020,4,2019
20200630,2020-06-30,Tuesday,Jun,6,2,2020,4,2019
20200701,2020-07-01,Wednesday,Jul,7,3,2020,1,2020
20200702,2020-07-02,Thursday,Jul,7,3,2020,1,2020
20200703,2020-07-03,Friday,Jul,7,3,2020,1,2020
20200704,2020-07-04,Saturday,Jul,7,3,2020,1,2020
20200705,2020-07-05,Sunday,Jul,7,3,2020,1,2020
20200706,2020-07-06,Monday,Jul,7,3,2020,1,2020
20200707,2020-07-07,Tuesday,Jul,7,3,2020,1,2020
20200708,2020-07-08,Wednesday,Jul,7,3,2020,1,2020
20200709,2020-07-09,Thursday,Jul,7,3,2020,1,2020
20200710,2020-07-10,Friday,Jul,7,3,2020,1,2020
20200711,2020-07-11,Saturday,Jul,7,3,2020,1,2020
20200712,2020-07-12,Sunday,Jul,7,3,2020,1,2020
20200713,2020-07-13,Monday,Jul,7,3,2020,1,2020
20200714,2020-07-14,Tuesday,Jul,7,3,2020,1,2020
20200715,2020-07-15,Wednesday,Jul,7,3,2020,1,2020
20200716,2020-07-16,Thursday,Jul,7,3,2020,1,2020
20200717,2020-07-17,Friday,Jul,7,3,2020,1,2020
20200718,2020-07-18,Saturday,Jul,7,3,2020,1,2020
20200719,2020-07-19,Sunday,Jul,7,3,2020,1,2020
20200720,2020-07-20,Monday,Jul,7,3,2020,1,2020
20200721,2020-07-21,Tuesday,Jul,7,3,2020,1,2020
20200722,2020-07-22,Wednesday,Jul,7,3,2020,1,2020
20200723,2020-07-23,Thursday,Jul,7,3,2020,1,2020
20200724,2020-07-24,Friday,Jul,7,3,2020,1,2020
20200725,2020-07-25,Saturday,Jul,7,3,2020,1,2020
20200726,2020-07-26,Sunday,Jul,7,3,2020,1,2020
20200727,2020-07-27,Monday,Jul,7,3,2020,1,2020
20200728,2020-07-28,Tuesday,Jul,7,3,2020,1,2020
20200729,2020-07-29,Wednesday,Jul,7,3,2020,1,2020
20200730,2020-07-30,Thursday,Jul,7,3,2020,1,2020
20200731,2020-07-31,Friday,Jul,7,3,2020,1,2020
20200801,2020-08-01,Saturday,Aug,8,3,2020,1,2020
20200802,2020-08-02,Sunday,Aug,8,3,2020,1,2020
20200803,2020-08-03,Monday,Aug,8,3,2020,1,2020
20200804,2020-08-04,Tuesday,Aug,8,3,2020,1,2020
20200805,2020-08-05,Wednesday,Aug,8,3,2020,1,2020
20200806,2020-08-06,Thursday,Aug,8,3,2020,1,2020
20200807,2020-08-07,Friday,Aug,8,3,2020,1,2020
20200808,2020-08-08,Saturday,Aug,8,3,2020,1,2020
20200809,2020-08-09,Sunday,Aug,8,3,2020,1,2020
20200810,2020-08-10,Monday,Aug,8,3,2020,1,2020
20200811,2020-08-11,Tuesday,Aug,8,3,2020,1,2020
20200812,2020-08-12,Wednesday,Aug,8,3,2020,1,2020
20200813,2020-08-13,Thursday,Aug,8,3,2020,1,2020
20200814,2020-08-14,Friday,Aug,8,3,2020,1,2020
20200815,2020-08-15,Saturday,Aug,8,3,2020,1,2020
20200816,2020-08-16,Sunday,Aug,8,3,2020,1,2020
20200817,2020-08-17,Monday,Aug,8,3,2020,1,2020
20200818,2020-08-18,Tuesday,Aug,8,3,2020,1,2020
20200819,2020-08-19,Wednesday,Aug,8,3,2020,1,2020
20200820,2020-08-20,Thursday,Aug,8,3,2020,1,2020
20200821,2020-08-21,Friday,Aug,8,3,2020,1,2020
20200822,2020-08-22,Saturday,Aug,8,3,2020,1,2020
20200823,2020-08-23,Sunday,Aug,8,3,2020,1,2020
20200824,2020-08-24,Monday,Aug,8,3,2020,1,2020
20200825,2020-08-25,Tuesday,Aug,8,3,2020,1,2020
20200826,2020-08-26,Wednesday,Aug,8,3,2020,1,2020
20200827,2020-08-27,Thursday,Aug,8,3,2020,1,2020
20200828,2020-08-28,Friday,Aug,8,3,2020,1,2020
20200829,2020-08-29,Saturday,Aug,8,3,2020,1,2020
20200830,2020-08-30,Sunday,Aug,8,3,2020,1,2020
20200831,2020-08-31,Monday,Aug,8,3,2020,1,2020
20200901,2020-09-01,Tuesday,Sep,9,3,2020,1,2020
20200902,2020-09-02,Wednesday,Sep,9,3,2020,1,2020
20200903,2020-09-03,Thursday,Sep,9,3,2020,1,2020
20200904,2020-09-04,Friday,Sep,9,3,2020,1,2020
20200905,2020-09-05,Saturday,Sep,9,3,2020,1,2020
20200906,2020-09-06,Sunday,Sep,9,3,2020,1,2020
20200907,2020-09-07,Monday,Sep,9,3,2020,1,2020
20200908,2020-09-08,Tuesday,Sep,9,3,2020,1,2020
20200909,2020-09-09,Wednesday,Sep,9,3,2020,1,2020
20200910,2020-09-10,Thursday,Sep,9,3,2020,1,2020
20200911,2020-09-11,Friday,Sep,9,3,2020,1,2020
20200912,2020-09-12,Saturday,Sep,9,3,2020,1,2020
20200913,2020-09-13,Sunday,Sep,9,3,2020,1,2020
20200914,2020-09-14,Monday,Sep,9,3,2020,1,2020
20200915,2020-09-15,Tuesday,Sep,9,3,2020,1,2020
20200916,2020-09-16,Wednesday,Sep,9,3,2020,1,2020
20200917,2020-09-17,Thursday,Sep,9,3,2020,1,2020
20200918,2020-09-18,Friday,Sep,9,3,2020,1,2020
20200919,2020-09-19,Saturday,Sep,9,3,2020,1,2020
20200920,2020-09-20,Sunday,Sep,9,3,2020,1,2020
20200921,2020-09-21,Monday,Sep,9,3,2020,1,2020
20200922,2020-09-22,Tuesday,Sep,9,3,2020,1,2020
20200923,2020-09-23,Wednesday,Sep,9,3,2020,1,2020
20200924,2020-09-24,Thursday,Sep,9,3,2020,1,2020
20200925,2020-09-25,Friday,Sep,9,3,2020,1,2020
20200926,2020-09-26,Saturday,Sep,9,3,2020,1,2020
20200927,2020-09-27,Sunday,Sep,9,3,2020,1,2020
20200928,2020-09-28,Monday,Sep,9,3,2020,1,2020
20200929,2020-09-29,Tuesday,Sep,9,3,2020,1,2020
20200930,2020-09-30,Wednesday,Sep,9,3,2020,1,2020
20201001,2020-10-01,Thursday,Oct,10,4,2020,2,2020
20201002,2020-10-02,Friday,Oct,10,4,2020,2,2020
20201003,2020-10-03,Saturday,Oct,10,4,2020,2,2020
20201004,2020-10-04,Sunday,Oct,10,4,2020,2,2020
20201005,2020-10-05,Monday,Oct,10,4,2020,2,2020
20201006,2020-10-06,Tuesday,Oct,10,4,2020,2,2020
20201007,2020-10-07,Wednesday,Oct,10,4,2020,2,2020
20201008,2020-10-08,Thursday,Oct,10,4,2020,2,2020
20201009,2020-10-09,Friday,Oct,10,4,2020,2,2020
20201010,2020-10-10,Saturday,Oct,10,4,2020,2,2020
20201011,2020-10-11,Sunday,Oct,10,4,2020,2,2020
20201012,2020-10-12,Monday,Oct,10,4,2020,2,2020
20201013,2020-10-13,Tuesday,Oct,10,4,2020,2,2020
20201014,2020-10-14,Wednesday,Oct,10,4,2020,2,2020
20201015,2020-10-15,Thursday,Oct,10,4,2020,2,2020
20201016,2020-10-16,Friday,Oct,10,4,2020,2,2020
20201017,2020-10-17,Saturday,Oct,10,4,2020,2,2020
20201018,2020-10-18,Sunday,Oct,10,4,2020,2,2020
20201019,2020-10-19,Monday,Oct,10,4,2020,2,2020
20201020,2020-10-20,Tuesday,Oct,10,4,2020,2,2020
20201021,2020-10-21,Wednesday,Oct,10,4,2020,2,2020
20201022,2020-10-22,Thursday,Oct,10,4,2020,2,2020
20201023,2020-10-23,Friday,Oct,10,4,2020,2,2020
20201024,2020-10-24,Saturday,Oct,10,4,2020,2,2020
20201025,2020-10-25,Sunday,Oct,10,4,2020,2,2020
20201026,2020-10-26,Monday,Oct,10,4,2020,2,2020
20201027,2020-10-27,Tuesday,Oct,10,4,2020,2,2020
20201028,2020-10-28,Wednesday,Oct,10,4,2020,2,2020
20201029,2020-10-29,Thursday,Oct,10,4,2020,2,2020
20201030,2020-10-30,Friday,Oct,10,4,2020,2,2020
20201031,2020-10-31,Saturday,Oct,10,4,2020,2,2020
20201101,2020-11-01,Sunday,Nov,11,4,2020,2,2020
20201102,2020-11-02,Monday,Nov,11,4,2020,2,2020
20201103,2020-11-03,Tuesday,Nov,11,4,2020,2,2020
20201104,2020-11-04,Wednesday,Nov,11,4,2020,2,2020
20201105,2020-11-05,Thursday,Nov,11,4,2020,2,2020
20201106,2020-11-06,Friday,Nov,11,4,2020,2,2020
20201107,2020-11-07,Saturday,Nov,11,4,2020,2,2020
20201108,2020-11-08,Sunday,Nov,11,4,2020,2,2020
20201109,2020-11-09,Monday,Nov,11,4,2020,2,2020
20201110,2020-11-10,Tuesday,Nov,11,4,2020,2,2020
20201111,2020-11-11,Wednesday,Nov,11,4,2020,2,2020
20201112,2020-11-12,Thursday,Nov,11,4,2020,2,2020
20201113,2020-11-13,Friday,Nov,11,4,2020,2,2020
20201114,2020-11-14,Saturday,Nov,11,4,2020,2,2020
20201115,2020-11-15,Sunday,Nov,11,4,2020,2,2020
20201116,2020-11-16,Monday,Nov,11,4,2020,2,2020
20201117,2020-11-17,Tuesday,Nov,11,4,2020,2,2020
20201118,2020-11-18,Wednesday,Nov,11,4,2020,2,2020
20201119,2020-11-19,Thursday,Nov,11,4,2020,2,2020
20201120,2020-11-20,Friday,Nov,11,4,2020,2,2020
20201121,2020-11-21,Saturday,Nov,11,4,2020,2,2020
20201122,2020-11-22,Sunday,Nov,11,4,2020,2,2020
20201123,2020-11-23,Monday,Nov,11,4,2020,2,2020
20201124,2020-11-24,Tuesday,Nov,11,4,2020,2,2020
20201125,2020-11-25,Wednesday,Nov,11,4,2020,2,2020
20201126,2020-11-26,Thursday,Nov,11,4,2020,2,2020
20201127,2020-11-27,Friday,Nov,11,4,2020,2,2020
20201128,2020-11-28,Saturday,Nov,11,4,2020,2,2020
20201129,2020-11-29,Sunday,Nov,11,4,2020,2,2020
20201130,2020-11-30,Monday,Nov,11,4,2020,2,2020
20201201,2020-12-01,Tuesday,Dec,12,4,2020,2,2020
20201202,2020-12-02,Wednesday,Dec,12,4,2020,2,2020
20201203,2020-12-03,Thursday,Dec,12,4,2020,2,2020
20201204,2020-12-04,Friday,Dec,12,4,2020,2,2020
20201205,2020-12-05,Saturday,Dec,12,4,2020,2,2020
20201206,2020-12-06,Sunday,Dec,12,4,2020,2,2020
20201207,2020-12-07,Monday,Dec,12,4,2020,2,2020
20201208,2020-12-08,Tuesday,Dec,12,4,2020,2,2020
20201209,2020-12-09,Wednesday,Dec,12,4,2020,2,2020
20201210,2020-12-10,Thursday,Dec,12,4,2020,2,2020
20201211,2020-12-11,Friday,Dec,12,4,2020,2,2020
20201212,2020-12-12,Saturday,Dec,12,4,2020,2,2020
20201213,2020-12-13,Sunday,Dec,12,4,2020,2,2020
20201214,2020-12-14,Monday,Dec,12,4,2020,2,2020
20201215,2020-12-15,Tuesday,Dec,12,4,2020,2,2020
20201216,2020-12-16,Wednesday,Dec,12,4,2020,2,2020
20201217,2020-12-17,Thursday,Dec,12,4,2020,2,2020
20201218,2020-12-18,Friday,Dec,12,4,2020,2,2020
20201219,2020-12-19,Saturday,Dec,12,4,2020,2,2020
20201220,2020-12-20,Sunday,Dec,12,4,2020,2,2020
20201221,2020-12-21,Monday,Dec,12,4,2020,2,2020
20201222,2020-12-22,Tuesday,Dec,12,4,2020,2,2020
20201223,2020-12-23,Wednesday,Dec,12,4,2020,2,2020
20201224,2020-12-24,Thursday,Dec,12,4,2020,2,2020
20201225,2020-12-25,Friday,Dec,12,4,2020,2,2020
20201226,2020-12-26,Saturday,Dec,12,4,2020,2,2020
20201227,2020-12-27,Sunday,Dec,12,4,2020,2,2020
20201228,2020-12-28,Monday,Dec,12,4,2020,2,2020
20201229,2020-12-29,Tuesday,Dec,12,4,2020,2,2020
20201230,2020-12-30,Wednesday,Dec,12,4,2020,2,2020
20201231,2020-12-31,Thursday,Dec,12,4,2020,2,2020
20210101,2021-01-01,Friday,Jan,1,1,2021,3,2020
20210102,2021-01-02,Saturday,Jan,1,1,2021,3,2020
20210103,2021-01-03,Sunday,Jan,1,1,2021,3,2020
20210104,2021-01-04,Monday,Jan,1,1,2021,3,2020
20210105,2021-01-05,Tuesday,Jan,1,1,2021,3,2020
20210106,2021-01-06,Wednesday,Jan,1,1,2021,3,2020
20210107,2021-01-07,Thursday,Jan,1,1,2021,3,2020
20210108,2021-01-08,Friday,Jan,1,1,2021,3,2020
20210109,2021-01-09,Saturday,Jan,1,1,2021,3,2020
20210110,2021-01-10,Sunday,Jan,1,1,2021,3,2020
20210111,2021-01-11,Monday,Jan,1,1,2021,3,2020
20210112,2021-01-12,Tuesday,Jan,1,1,2021,3,2020
20210113,2021-01-13,Wednesday,Jan,1,1,2021,3,2020
20210114,2021-01-14,Thursday,Jan,1,1,2021,3,2020
20210115,2021-01-15,Friday,Jan,1,1,2021,3,2020
20210116,2021-01-16,Saturday,Jan,1,1,2021,3,2020
20210117,2021-01-17,Sunday,Jan,1,1,2021,3,2020
20210118,2021-01-18,Monday,Jan,1,1,2021,3,2020
20210119,2021-01-19,Tuesday,Jan,1,1,2021,3,2020
20210120,2021-01-20,Wednesday,Jan,1,1,2021,3,2020
20210121,2021-01-21,Thursday,Jan,1,1,2021,3,2020
20210122,2021-01-22,Friday,Jan,1,1,2021,3,2020
20210123,2021-01-23,Saturday,Jan,1,1,2021,3,2020
20210124,2021-01-24,Sunday,Jan,1,1,2021,3,2020
20210125,2021-01-25,Monday,Jan,1,1,2021,3,2020
20210126,2021-01-26,Tuesday,Jan,1,1,2021,3,2020
20210127,2021-01-27,Wednesday,Jan,1,1,2021,3,2020
20210128,2021-01-28,Thursday,Jan,1,1,2021,3,2020
20210129,2021-01-29,Friday,Jan,1,1,2021,3,2020
20210130,2021-01-30,Saturday,Jan,1,1,2021,3,2020
20210131,2021-01-31,Sunday,Jan,1,1,2021,3,2020
20210201,2021-02-01,Monday,Feb,2,1,2021,3,2020
20210202,2021-02-02,Tuesday,Feb,2,1,2021,3,2020
20210203,2021-02-03,Wednesday,Feb,2,1,2021,3,2020
20210204,2021-02-04,Thursday,Feb,2,1,2021,3,2020
20210205,2021-02-05,Friday,Feb,2,1,2021,3,2020
20210206,2021-02-06,Saturday,Feb,2,1,2021,3,2020
20210207,2021-02-07,Sunday,Feb,2,1,2021,3,2020
20210208,2021-02-08,Monday,Feb,2,1,2021,3,2020
20210209,2021-02-09,Tuesday,Feb,2,1,2021,3,2020
20210210,2021-02-10,Wednesday,Feb,2,1,2021,3,2020
20210211,2021-02-11,Thursday,Feb,2,1,2021,3,2020
20210212,2021-02-12,Friday,Feb,2,1,2021,3,2020
20210213,2021-02-13,Saturday,Feb,2,1,2021,3,2020
20210214,2021-02-14,Sunday,Feb,2,1,2021,3,2020
20210215,2021-02-15,Monday,Feb,2,1,2021,3,2020
20210216,2021-02-16,Tuesday,Feb,2,1,2021,3,2020
20210217,2021-02-17,Wednesday,Feb,2,1,2021,3,2020
20210218,2021-02-18,Thursday,Feb,2,1,2021,3,2020
20210219,2021-02-19,Friday,Feb,2,1,2021,3,2020
20210220,2021-02-20,Saturday,Feb,2,1,2021,3,2020
20210221,2021-02-21,Sunday,Feb,2,1,2021,3,2020
20210222,2021-02-22,Monday,Feb,2,1,2021,3,2020
20210223,2021-02-23,Tuesday,Feb,2,1,2021,3,2020
20210224,2021-02-24,Wednesday,Feb,2,1,2021,3,2020
20210225,2021-02-25,Thursday,Feb,2,1,2021,3,2020
20210226,2021-02-26,Friday,Feb,2,1,2021,3,2020
20210227,2021-02-27,Saturday,Feb,2,1,2021,3,2020
20210228,2021-02-28,Sunday,Feb,2,1,2021,3,2020
20210301,2021-03-01,Monday,Mar,3,1,2021,3,2020
20210302,2021-03-02,Tuesday,Mar,3,1,2021,3,2020
20210303,2021-03-03,Wednesday,Mar,3,1,2021,3,2020
20210304,2021-03-04,Thursday,Mar,3,1,2021,3,2020
20210305,2021-03-05,Friday,Mar,3,1,2021,3,2020
20210306,2021-03-06,Saturday,Mar,3,1,2021,3,2020
20210307,2021-03-07,Sunday,Mar,3,1,2021,3,2020
20210308,2021-03-08,Monday,Mar,3,1,2021,3,2020
20210309,2021-03-09,Tuesday,Mar,3,1,2021,3,2020
20210310,2021-03-10,Wednesday,Mar,3,1,2021,3,2020
20210311,2021-03-11,Thursday,Mar,3,1,2021,3,2020
20210312,2021-03-12,Friday,Mar,3,1,2021,3,2020
20210313,2021-03-13,Saturday,Mar,3,1,2021,3,2020
20210314,2021-03-14,Sunday,Mar,3,1,2021,3,2020
20210315,2021-03-15,Monday,Mar,3,1,2021,3,2020
20210316,2021-03-16,Tuesday,Mar,3,1,2021,3,2020
20210317,2021-03-17,Wednesday,Mar,3,1,2021,3,2020
20210318,2021-03-18,Thursday,Mar,3,1,2021,3,2020
20210319,2021-03-19,Friday,Mar,3,1,2021,3,2020
20210320,2021-03-20,Saturday,Mar,3,1,2021,3,2020
20210321,2021-03-21,Sunday,Mar,3,1,2021,3,2020
20210322,2021-03-22,Monday,Mar,3,1,2021,3,2020
20210323,2021-03-23,Tuesday,Mar,3,1,2021,3,2020
20210324,2021-03-24,Wednesday,Mar,3,1,2021,3,2020
20210325,2021-03-25,Thursday,Mar,3,1,2021,3,2020
20210326,2021-03-26,Friday,Mar,3,1,2021,3,2020
20210327,2021-03-27,Saturday,Mar,3,1,2021,3,2020
20210328,2021-03-28,Sunday,Mar,3,1,2021,3,2020
20210329,2021-03-29,Monday,Mar,3,1,2021,3,2020
20210330,2021-03-30,Tuesday,Mar,3,1,2021,3,2020
20210331,2021-03-31,Wednesday,Mar,3,1,2021,3,2020
20210401,2021-04-01,Thursday,Apr,4,2,2021,4,2020
20210402,2021-04-02,Friday,Apr,4,2,2021,4,2020
20210403,2021-04-03,Saturday,Apr,4,2,2021,4,2020
20210404,2021-04-04,Sunday,Apr,4,2,2021,4,2020
20210405,2021-04-05,Monday,Apr,4,2,2021,4,2020
20210406,2021-04-06,Tuesday,Apr,4,2,2021,4,2020
20210407,2021-04-07,Wednesday,Apr,4,2,2021,4,2020
20210408,2021-04-08,Thursday,Apr,4,2,2021,4,2020
20210409,2021-04-09,Friday,Apr,4,2,2021,4,2020
20210410,2021-04-10,Saturday,Apr,4,2,2021,4,2020
20210411,2021-04-11,Sunday,Apr,4,2,2021,4,2020
20210412,2021-04-12,Monday,Apr,4,2,2021,4,2020
20210413,2021-04-13,Tuesday,Apr,4,2,2021,4,2020
20210414,2021-04-14,Wednesday,Apr,4,2,2021,4,2020
20210415,2021-04-15,Thursday,Apr,4,2,2021,4,2020
20210416,2021-04-16,Friday,Apr,4,2,2021,4,2020
20210417,2021-04-17,Saturday,Apr,4,2,2021,4,2020
20210418,2021-04-18,Sunday,Apr,4,2,2021,4,2020
20210419,2021-04-19,Monday,Apr,4,2,2021,4,2020
20210420,2021-04-20,Tuesday,Apr,4,2,2021,4,2020
20210421,2021-04-21,Wednesday,Apr,4,2,2021,4,2020
20210422,2021-04-22,Thursday,Apr,4,2,2021,4,2020
20210423,2021-04-23,Friday,Apr,4,2,2021,4,2020
20210424,2021-04-24,Saturday,Apr,4,2,2021,4,2020
20210425,2021-04-25,Sunday,Apr,4,2,2021,4,2020
20210426,2021-04-26,Monday,Apr,4,2,2021,4,2020
20210427,2021-04-27,Tuesday,Apr,4,2,2021,4,2020
20210428,2021-04-28,Wednesday,Apr,4,2,2021,4,2020
20210429,2021-04-29,Thursday,Apr,4,2,2021,4,2020
20210430,2021-04-30,Friday,Apr,4,2,2021,4,2020
20210501,2021-05-01,Saturday,May,5,2,2021,4,2020
20210502,2021-05-02,Sunday,May,5,2,2021,4,2020
20210503,2021-05-03,Monday,May,5,2,2021,4,2020
20210504,2021-05-04,Tuesday,May,5,2,2021,4,2020
20210505,2021-05-05,Wednesday,May,5,2,2021,4,2020
20210506,2021-05-06,Thursday,May,5,2,2021,4,2020
20210507,2021-05-07,Friday,May,5,2,2021,4,2020
20210508,2021-05-08,Saturday,May,5,2,2021,4,2020
20210509,2021-05-09,Sunday,May,5,2,2021,4,2020
20210510,2021-05-10,Monday,May,5,2,2021,4,2020
20210511,2021-05-11,Tuesday,May,5,2,2021,4,2020
20210512,2021-05-12,Wednesday,May,5,2,2021,4,2020
20210513,2021-05-13,Thursday,May,5,2,2021,4,2020
20210514,2021-05-14,Friday,May,5,2,2021,4,2020
20210515,2021-05-15,Saturday,May,5,2,2021,4,2020
20210516,2021-05-16,Sunday,May,5,2,2021,4,2020
20210517,2021-05-17,Monday,May,5,2,2021,4,2020
20210518,2021-05-18,Tuesday,May,5,2,2021,4,2020
20210519,2021-05-19,Wednesday,May,5,2,2021,4,2020
20210520,2021-05-20,Thursday,May,5,2,2021,4,2020
20210521,2021-05-21,Friday,May,5,2,2021,4,2020
20210522,2021-05-22,Saturday,May,5,2,2021,4,2020
20210523,2021-05-23,Sunday,May,5,2,2021,4,2020
20210524,2021-05-24,Monday,May,5,2,2021,4,2020
20210525,2021-05-25,Tuesday,May,5,2,2021,4,2020
20210526,2021-05-26,Wednesday,May,5,2,2021,4,2020
20210527,2021-05-27,Thursday,May,5,2,2021,4,2020
20210528,2021-05-28,Friday,May,5,2,2021,4,2020
20210529,2021-05-29,Saturday,May,5,2,2021,4,2020
20210530,2021-05-30,Sunday,May,5,2,2021,4,2020
20210531,2021-05-31,Monday,May,5,2,2021,4,2020
20210601,2021-06-01,Tuesday,Jun,6,2,2021,4,2020
20210602,2021-06-02,Wednesday,Jun,6,2,2021,4,2020
20210603,2021-06-03,Thursday,Jun,6,2,2021,4,2020
20210604,2021-06-04,Friday,Jun,6,2,2021,4,2020
20210605,2021-06-05,Saturday,Jun,6,2,2021,4,2020
20210606,2021-06-06,Sunday,Jun,6,2,2021,4,2020
20210607,2021-06-07,Monday,Jun,6,2,2021,4,2020
20210608,2021-06-08,Tuesday,Jun,6,2,2021,4,2020
20210609,2021-06-09,Wednesday,Jun,6,2,2021,4,2020
